name,id,obsId,ext,licenseCode,attrName
Lepidium nitidum,175651355,104779131,jpg,cc-by,crothfels
Lepidium nitidum,175651384,104779131,jpg,cc-by,crothfels
Lepidium oxycarpum,37638708,24342008,jpg,cc-by-nc,Hannah Cunningham
Lepidium oxycarpum,368740031,208408680,jpeg,cc-by-nc,Sarah Wang
Lepidium oxycarpum,368738771,208408680,jpeg,cc-by-nc,Sarah Wang
Lepidium oxycarpum,368738789,208408680,jpeg,cc-by-nc,Sarah Wang
Lepidium oxycarpum,368738810,208408680,jpeg,cc-by-nc,Sarah Wang
Lepidium strictum,15011943,10741088,jpg,cc-by-nc,Cat Chang
Lepidium strictum,17157552,11977480,jpeg,cc-by-nc,kevinhintsa
Lepidium strictum,16881491,11801701,jpeg,cc-by,Ken-ichi Ueda
Lepidium strictum,138487255,84269825,jpg,cc-by,Isaac Krone
Lepidium strictum,138487260,84269825,jpg,cc-by,Isaac Krone
Leptochloa fusca subsp. uninervia,551464258,305832117,jpg,cc-by-nc,Avery Hansen
Leptochloa fusca subsp. uninervia,551464313,305832117,jpg,cc-by-nc,Avery Hansen
Leptosiphon ambiguus,7820593,6224381,jpeg,cc-by-nc,Joey Santore
Leptosiphon ambiguus,370207556,209200742,jpg,cc-by-nc,Helen Hancock
Leptosiphon ambiguus,370207561,209200742,jpg,cc-by-nc,Helen Hancock
Leptosiphon ambiguus,376412077,209088597,jpeg,cc-by-nc,nfrishberg
Leptosiphon ambiguus,368786497,208432146,jpg,cc-by,Ken-ichi Ueda
Leptosiphon androsaceus,7360276,5902509,jpg,cc-by-nc,Lee
Leptosiphon androsaceus,7360277,5902509,jpg,cc-by-nc,Lee
Leptosiphon androsaceus,7360278,5902509,jpg,cc-by-nc,Lee
Leptosiphon androsaceus,133284643,81267961,jpg,cc-by-nc,steve-beatty
Leptosiphon androsaceus,133284653,81267961,jpg,cc-by-nc,steve-beatty
Leptosiphon bicolor,3287814,2878948,jpg,cc-by,Ken-ichi Ueda
Leptosiphon bicolor,3287841,2878948,jpg,cc-by,Ken-ichi Ueda
Leptosiphon bicolor,185714689,110122429,jpeg,cc-by,Hydrocycler (Elizabeth Dougherty)
Leptosiphon bicolor,15016683,10743887,jpg,cc-by-nc,boschniakia
Leptosiphon bicolor,16936700,11836275,jpg,cc-by-nc,Donna Pomeroy
Leptosiphon bolanderi,271470868,156970280,jpg,cc-by-nc,David Gowen
Leptosiphon bolanderi,271470930,156970280,jpeg,cc-by-nc,David Gowen
Leptosiphon bolanderi,271470902,156970280,jpg,cc-by-nc,David Gowen
Leptosiphon bolanderi,271470922,156970280,jpg,cc-by-nc,David Gowen
Leptosiphon ciliatus,118875965,72861885,jpg,cc-by-nc,Cat Chang
Leptosiphon ciliatus,7905911,6281768,jpg,cc-by-nc,Cat Chang
Leptosiphon ciliatus,255352785,148299183,jpg,cc-by-nc,steve-beatty
Leptosiphon ciliatus,255352788,148299183,jpg,cc-by-nc,steve-beatty
Leptosiphon ciliatus,255352792,148299183,jpg,cc-by-nc,steve-beatty
Leptosiphon grandiflorus,285004672,164702903,jpg,cc-by-nc,mstani
Leptosiphon grandiflorus,285004736,164702903,jpg,cc-by-nc,mstani
Leptosiphon grandiflorus,285004892,164702903,jpg,cc-by-nc,mstani
Leptosiphon grandiflorus,289724675,167257126,jpg,cc-by-nc,zammeramz
Leptosiphon grandiflorus,289724707,167257126,jpg,cc-by-nc,zammeramz
Leptosiphon liniflorus,105045,69416,jpg,cc-by,Ken-ichi Ueda
Leptosiphon liniflorus,105046,69416,jpg,cc-by,Ken-ichi Ueda
Leptosiphon liniflorus,105047,69416,jpg,cc-by,Ken-ichi Ueda
Leptosiphon liniflorus,152838088,92315677,jpeg,cc-by-nc,Shane Hanofee
Leptosiphon liniflorus,152838126,92315677,jpeg,cc-by-nc,Shane Hanofee
Leptosiphon parviflorus,194001350,114922016,jpg,cc-by-nc,David Gowen
Leptosiphon parviflorus,194001356,114922016,jpg,cc-by-nc,David Gowen
Leptosiphon parviflorus,194001408,114922016,jpg,cc-by-nc,David Gowen
Leptosiphon parviflorus,194001464,114922016,jpg,cc-by-nc,David Gowen
Leptosiphon parviflorus,194004160,114922016,jpg,cc-by-nc,David Gowen
Leptosiphon pygmaeus subsp. continentalis,268382204,155274392,jpg,cc-by-nc,Cat Chang
Leptosiphon pygmaeus subsp. continentalis,268382229,155274392,jpg,cc-by-nc,Cat Chang
Leptosiphon pygmaeus subsp. continentalis,268382265,155274392,jpg,cc-by-nc,Cat Chang
Leptosiphon pygmaeus subsp. continentalis,268016768,155078586,jpeg,cc-by,Ken-ichi Ueda
Leptosiphon pygmaeus subsp. continentalis,268016793,155078586,jpeg,cc-by,Ken-ichi Ueda
Lessingia nemaclada,323311749,185149643,jpeg,cc0
Lessingia nemaclada,323311768,185149643,jpeg,cc0
Lessingia nemaclada,323311793,185149643,jpeg,cc0
Lessingia nemaclada,323311824,185149643,jpeg,cc0
Lessingia nemaclada,24287415,16192244,jpg,cc-by-nc,Cat Chang
Lessingia pectinata var. tenuipes,8173765,6464964,jpeg,cc-by-nc,kevinhintsa
Lessingia pectinata var. tenuipes,52552729,33459087,jpeg,cc-by,D Defreese
Lessingia pectinata var. tenuipes,52552754,33459087,jpeg,cc-by,D Defreese
Lessingia pectinata var. tenuipes,52552772,33459087,jpeg,cc-by,D Defreese
Lessingia pectinata var. tenuipes,52554502,33459087,jpeg,cc-by,D Defreese
Lessingia ramulosa,83900245,52766443,jpeg,cc-by-nc,Glen Schneider
Lessingia tenuis,378177084,213977762,jpg,cc-by-nc,lpaterson
Lessingia tenuis,378177105,213977762,jpg,cc-by-nc,lpaterson
Lessingia tenuis,378177136,213977762,jpg,cc-by-nc,lpaterson
Lessingia tenuis,378179465,213977762,jpg,cc-by-nc,lpaterson
Lessingia tenuis,378179433,213977762,jpg,cc-by-nc,lpaterson
Lewisia rediviva var. rediviva,101600813,63355257,jpeg,cc-by-nc,Annie Zell
Lewisia rediviva var. rediviva,101600810,63355257,jpeg,cc-by-nc,Annie Zell
Lewisia rediviva var. rediviva,493039480,274231023,jpg,cc-by-nc,Richard Hasegawa
Lewisia rediviva var. rediviva,501394944,279223858,jpeg,cc-by-nc,Jeff Bisbee
Lewisia rediviva var. rediviva,501394965,279223858,jpeg,cc-by-nc,Jeff Bisbee
Ligusticum apiifolium,8777978,6882568,jpg,cc-by-nc,Cat Chang
Ligusticum apiifolium,8777982,6882568,jpg,cc-by-nc,Cat Chang
Ligusticum apiifolium,516896448,287461059,jpg,cc-by,Ken-ichi Ueda
Ligusticum apiifolium,516896475,287461059,jpg,cc-by,Ken-ichi Ueda
Ligusticum apiifolium,534238549,296682645,jpg,cc-by-nc,carysquach
Ligustrum lucidum,171770831,102719751,jpeg,cc-by-nc,hjrplumb
Ligustrum lucidum,171770840,102719751,jpeg,cc-by-nc,hjrplumb
Ligustrum lucidum,175194392,104543021,jpg,cc-by-nc,Janna
Ligustrum lucidum,175194343,104543021,jpg,cc-by-nc,Janna
Ligustrum lucidum,24935354,16558794,jpg,cc-by-nc,Nido Paras
Lilaeopsis masonii,190780246,112924500,jpg,cc-by,Ken-ichi Ueda
Lilaeopsis masonii,190780255,112924500,jpg,cc-by,Ken-ichi Ueda
Lilaeopsis masonii,190780274,112924500,jpg,cc-by,Ken-ichi Ueda
Lilaeopsis masonii,190780282,112924500,jpg,cc-by,Ken-ichi Ueda
Lilaeopsis masonii,190780289,112924500,jpg,cc-by,Ken-ichi Ueda
Lilium pardalinum subsp. pardalinum,115852898,71182916,jpeg,cc-by,Ken-ichi Ueda
Limnanthes douglasii subsp. douglasii,359869902,203664991,jpeg,cc-by-nc,Helen Hancock
Limnanthes douglasii subsp. douglasii,359869918,203664991,jpeg,cc-by-nc,Helen Hancock
Limnanthes douglasii subsp. douglasii,359869914,203664991,jpeg,cc-by-nc,Helen Hancock
Limnanthes douglasii subsp. douglasii,369123911,203664991,jpg,cc-by-nc,Helen Hancock
Limnanthes douglasii subsp. douglasii,369123910,203664991,jpg,cc-by-nc,Helen Hancock
Limonium californicum,141603946,86002360,jpg,cc-by,Ken-ichi Ueda
Limonium californicum,141603967,86002360,jpg,cc-by,Ken-ichi Ueda
Limonium californicum,141603982,86002360,jpg,cc-by,Ken-ichi Ueda
Limonium californicum,84413782,53083479,jpg,cc-by-nc,ktnoon
Limonium californicum,165216543,99146151,jpeg,cc-by-nc,eye balls
Limonium ramosissimum,308624267,177448416,jpeg,cc0
Limonium ramosissimum,308624280,177448416,jpeg,cc0
Limonium ramosissimum,30770960,19944003,jpg,cc-by-nc,urbannaturalist
Limonium ramosissimum,30770953,19944003,jpg,cc-by-nc,urbannaturalist
Limonium ramosissimum,30770946,19944003,jpg,cc-by-nc,urbannaturalist
Limosella acaulis,386202333,218259549,jpeg,cc-by,Chris Winchell
Limosella acaulis,7551331,6031684,jpg,cc-by,Ken-ichi Ueda
Limosella acaulis,7551333,6031684,jpg,cc-by,Ken-ichi Ueda
Limosella acaulis,7551344,6031684,jpg,cc-by,Ken-ichi Ueda
Limosella acaulis,7551360,6031684,jpg,cc-by,Ken-ichi Ueda
Linum bienne,3674764,3177386,jpg,cc-by-nc,Cat Chang
Linum bienne,4105802,3523881,JPG,cc-by-nc,kevinhintsa
Linum bienne,4105809,3523881,JPG,cc-by-nc,kevinhintsa
Linum bienne,280102762,162019936,jpg,cc-by-nc,Naomi Vinbury
Linum bienne,280218586,162019936,jpg,cc-by-nc,Naomi Vinbury
Lithophragma affine,362181798,204875421,jpg,cc-by,Karen Offereins
Lithophragma affine,362181840,204875421,jpg,cc-by,Karen Offereins
Lithophragma affine,34404648,22217743,jpeg,cc-by-nc,Gregory Smith
Lithophragma affine,180983712,107590697,jpg,cc-by,Michael Warner
Lithophragma affine,65074231,41044161,jpg,cc-by-nc,Cat Chang
Lithophragma bolanderi,117699730,72214654,jpeg,cc-by-nc,Emily
Lithophragma bolanderi,117699750,72214654,jpeg,cc-by-nc,Emily
Lithophragma bolanderi,117699774,72214654,jpeg,cc-by-nc,Emily
Lithophragma bolanderi,479184245,266694730,jpg,cc-by-nc,sagecrab
Lithophragma bolanderi,394852329,222881134,jpg,cc-by,wildflowerwatching
Lithophragma heterophyllum,350959273,199052432,jpeg,cc-by-nc,Beth Wurzburg
Lithophragma heterophyllum,350959280,199052432,jpeg,cc-by-nc,Beth Wurzburg
Lithophragma heterophyllum,350959293,199052432,jpeg,cc-by-nc,Beth Wurzburg
Lithophragma heterophyllum,63443951,39954704,jpeg,cc-by-nc,Denise Wight
Lithophragma heterophyllum,63443982,39954704,jpeg,cc-by-nc,Denise Wight
Lithophragma parviflorum var. parviflorum,327060143,187066084,jpg,cc-by-nc,Helen Hancock
Lithophragma parviflorum var. parviflorum,327060144,187066084,jpg,cc-by-nc,Helen Hancock
Lithophragma parviflorum var. parviflorum,327060148,187066084,jpg,cc-by-nc,Helen Hancock
Lithophragma parviflorum var. parviflorum,7231816,5815354,jpg,cc-by-nc,Donna Pomeroy
Lithophragma parviflorum var. parviflorum,378372242,214086375,jpg,cc-by-nc,Helen Hancock
Lobularia maritima,255199211,148218329,jpg,cc-by-nc,Paulie
Lobularia maritima,255199215,148218329,jpg,cc-by-nc,Paulie
Lobularia maritima,354048055,200650368,jpg,cc-by-nc,jerryzy
Lobularia maritima,354385957,200823215,jpg,cc-by-nc,coolguy22692
Lobularia maritima,269151067,155689199,jpg,cc-by-nc,mrbaseball
Logfia filaginoides,7428706,5948322,jpeg,cc-by,Ken-ichi Ueda
Logfia filaginoides,3471053,3017270,jpeg,cc-by,Ken-ichi Ueda
Logfia filaginoides,187452004,111068192,jpg,cc-by-nc,lgullikson
Logfia filaginoides,187452016,111068192,jpg,cc-by-nc,lgullikson
Logfia filaginoides,187452026,111068192,jpg,cc-by-nc,lgullikson
Logfia gallica,186185470,110375258,jpg,cc-by,Ken-ichi Ueda
Logfia gallica,71787981,45276067,jpg,cc-by-nc,Kenneth Rangel
Logfia gallica,71788009,45276067,jpg,cc-by-nc,Kenneth Rangel
Logfia gallica,373236311,211090169,jpeg,cc-by-nc,Lauren Glevanik
Logfia gallica,7906878,6282478,jpeg,cc-by,Ken-ichi Ueda
Lomatium californicum,134446051,81945639,jpg,cc-by-nc,Tony Iwane
Lomatium californicum,134446081,81945639,jpg,cc-by-nc,Tony Iwane
Lomatium californicum,1718314,1390100,jpg,cc-by,Ken-ichi Ueda
Lomatium californicum,270869337,156635072,jpeg,cc-by-nc,Dianne Lake
Lomatium californicum,270869445,156635072,jpg,cc-by-nc,Dianne Lake
Lomatium caruifolium var. caruifolium,362116609,204843932,jpeg,cc-by-nc,uropappus
Lomatium caruifolium var. caruifolium,362116647,204843932,jpeg,cc-by-nc,uropappus
Lomatium caruifolium var. caruifolium,362116690,204843932,jpeg,cc-by-nc,uropappus
Lomatium caruifolium var. caruifolium,182030001,108149340,jpg,cc-by-nc,Chloe Novak
Lomatium caruifolium var. caruifolium,181619382,107930216,jpg,cc-by-nc,Dianne Lake
Lomatium dasycarpum subsp. dasycarpum,180315373,107234320,jpg,cc0
Lomatium dasycarpum subsp. dasycarpum,210053459,123957117,jpg,cc-by-nc,Ocean Fleskes
Lomatium dasycarpum subsp. dasycarpum,31506986,20404096,jpeg,cc-by-nc,Morgan Cantrell
Lomatium dasycarpum subsp. dasycarpum,177978135,105998744,jpg,cc-by-nc,steve-beatty
Lomatium dasycarpum subsp. dasycarpum,177978140,105998744,jpg,cc-by-nc,steve-beatty
Lomatium macrocarpum,183028224,108679556,jpg,cc-by,Justin
Lomatium macrocarpum,259075341,150269601,jpeg,cc-by,Ken-ichi Ueda
Lomatium macrocarpum,259075356,150269601,jpeg,cc-by,Ken-ichi Ueda
Lomatium macrocarpum,759791,603270,JPG,cc-by,John Hibbard
Lomatium macrocarpum,759794,603270,JPG,cc-by,John Hibbard
Lomatium nudicaule,198481602,117520452,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lomatium nudicaule,198482866,117520452,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lomatium nudicaule,198482870,117520452,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lomatium nudicaule,198482876,117520452,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lomatium nudicaule,200813205,118830282,jpeg,cc-by-nc,Isaac Kreger
Lomatium utriculatum,3088427,2736427,JPG,cc-by-nc,kevinhintsa
Lomatium utriculatum,3088457,2736427,JPG,cc-by-nc,kevinhintsa
Lomatium utriculatum,479208859,266706789,jpg,cc-by-nc,Cat Chang
Lomatium utriculatum,26969,13588,jpg,cc-by,Ken-ichi Ueda
Lomatium utriculatum,180139886,107141198,jpg,cc-by-nc,dday81
Lonicera hispidula,319998,257108,jpg,cc-by-nc,Brittany Wyre
Lonicera hispidula,233232494,136638884,jpg,cc-by-nc,Ulysses M
Lonicera hispidula,233232513,136638884,jpg,cc-by-nc,Ulysses M
Lonicera hispidula,36019951,23245782,jpg,cc-by-nc,Melinda
Lonicera hispidula,37655212,24351116,jpeg,cc-by-nc,Dave Slager
Lonicera interrupta,189775557,112352058,jpg,cc-by-nc,Gretchen Reynolds
Lonicera interrupta,189775569,112352058,jpg,cc-by-nc,Gretchen Reynolds
Lonicera interrupta,189775586,112352058,jpg,cc-by-nc,Gretchen Reynolds
Lonicera interrupta,189775600,112352058,jpg,cc-by-nc,Gretchen Reynolds
Lonicera interrupta,354825,286738,jpg,cc-by,Ken-ichi Ueda
Lonicera involucrata var. ledebourii,266348853,154165407,jpg,cc-by-nc,Abe Doherty
Lonicera involucrata var. ledebourii,266348825,154165407,jpg,cc-by-nc,Abe Doherty
Lonicera involucrata var. ledebourii,266348893,154165407,jpg,cc-by-nc,Abe Doherty
Lonicera involucrata var. ledebourii,266349717,154165407,jpg,cc-by-nc,Abe Doherty
Lonicera involucrata var. ledebourii,143975293,87335247,jpeg,cc-by-nc,nereocystis
Lonicera japonica,219534048,129201174,jpeg,cc-by-nc,talks2themoon
Lonicera japonica,78203221,49265374,jpeg,cc-by-nc,ecodding
Lonicera japonica,126215236,77182885,jpg,cc-by-nc,eppurington
Lonicera japonica,126215283,77182885,jpg,cc-by-nc,eppurington
Lonicera japonica,127610741,78004215,jpeg,cc-by-nc,Cat Chang
Lonicera subspicata var. denudata,130847421,79884988,jpeg,cc-by-nc,eastbaybirding
Lonicera subspicata var. denudata,130847445,79884988,jpeg,cc-by-nc,eastbaybirding
Lonicera subspicata var. denudata,202600403,119823211,jpeg,cc-by,Ken-ichi Ueda
Lonicera subspicata var. denudata,202600422,119823211,jpeg,cc-by,Ken-ichi Ueda
Lonicera subspicata var. denudata,133431176,81355059,jpg,cc-by-nc,phenry64
Lotus corniculatus,389795203,220176765,jpg,cc-by-nc,zspyk007
Lotus corniculatus,389795218,220176765,jpg,cc-by-nc,zspyk007
Lotus corniculatus,389795240,220176765,jpg,cc-by-nc,zspyk007
Lotus corniculatus,389795261,220176765,jpg,cc-by-nc,zspyk007
Lotus corniculatus,389795281,220176765,jpg,cc-by-nc,zspyk007
Ludwigia hexapetala,413258116,232600601,jpeg,cc-by-nc,drewmc20
Ludwigia hexapetala,133233840,81241185,jpg,cc-by-nc,Cat Chang
Ludwigia hexapetala,133233891,81241185,jpg,cc-by-nc,Cat Chang
Ludwigia hexapetala,346881040,197012184,jpeg,cc-by-nc,Beth Wurzburg
Ludwigia hexapetala,346882605,197012184,jpg,cc-by-nc,Beth Wurzburg
Ludwigia peploides subsp. peploides,8632598,6787898,jpg,cc-by-nc,Cat Chang
Lunaria annua,34538668,22301913,jpeg,cc-by-nc,stephdorward
Lunaria annua,367302564,207641868,jpeg,cc-by,Alan Rockefeller
Lunaria annua,367302621,207641868,jpeg,cc-by,Alan Rockefeller
Lunaria annua,367302658,207641868,jpeg,cc-by,Alan Rockefeller
Lunaria annua,367302685,207641868,jpeg,cc-by,Alan Rockefeller
Lupinus affinis,38899463,25132652,jpeg,cc-by,Ken-ichi Ueda
Lupinus affinis,38899486,25132652,jpeg,cc-by,Ken-ichi Ueda
Lupinus affinis,38899504,25132652,jpeg,cc-by,Ken-ichi Ueda
Lupinus affinis,38899523,25132652,jpeg,cc-by,Ken-ichi Ueda
Lupinus affinis,167369664,100292238,jpg,cc-by-nc,Ethan
Lupinus albifrons var. albifrons,67868348,42734678,jpg,cc-by,crothfels
Lupinus albifrons var. albifrons,67868365,42734678,jpg,cc-by,crothfels
Lupinus albifrons var. albifrons,67868339,42734678,jpg,cc-by,crothfels
Lupinus albifrons var. albifrons,161068925,96912295,jpg,cc-by-nc,lcnygard
Lupinus albifrons var. albifrons,161068898,96912295,jpg,cc-by-nc,lcnygard
Lupinus albifrons var. collinus,349233726,198178382,jpg,cc-by-nc,Helen Hancock
Lupinus albifrons var. collinus,349234472,198178382,jpg,cc-by-nc,Helen Hancock
Lupinus albifrons var. collinus,154840555,93423821,jpg,cc-by,Justin Paulin
Lupinus albifrons var. collinus,154840577,93423821,jpg,cc-by,Justin Paulin
Lupinus albifrons var. collinus,154840601,93423821,jpg,cc-by,Justin Paulin
Lupinus arboreus,318356,255815,jpg,cc-by-nc,NickyTrow
Lupinus arboreus,190481774,112557482,jpeg,cc-by-nc,charlierettner
Lupinus arboreus,318209,255615,jpg,cc-by-nc,NickyTrow
Lupinus arboreus,19014512,13059175,jpeg,cc-by,Peter Brastow
Lupinus arboreus,284650541,164512848,jpeg,cc-by-nc,june_ritz
Lupinus bicolor,15383728,10941154,jpg,cc-by-nc,Cat Chang
Lupinus bicolor,15383768,10941154,jpg,cc-by-nc,Cat Chang
Lupinus bicolor,15383747,10941154,jpg,cc-by-nc,Cat Chang
Lupinus bicolor,15383715,10941154,jpg,cc-by-nc,Cat Chang
Lupinus bicolor,16661125,11660387,jpg,cc-by-nc,brendanquercus
Lupinus concinnus,370547495,209387032,jpg,cc-by-nc,David Gowen
Lupinus concinnus,370547512,209387032,jpg,cc-by-nc,David Gowen
Lupinus concinnus,370547546,209387032,jpg,cc-by-nc,David Gowen
Lupinus concinnus,370547562,209387032,jpg,cc-by-nc,David Gowen
Lupinus concinnus,186986842,110809214,jpg,cc-by-nc,David Gowen
Lupinus formosus var. formosus,131169194,80052600,jpeg,cc-by,Michael Warner
Lupinus formosus var. formosus,101173772,63104038,jpg,cc-by-nc,Chloe Novak
Lupinus formosus var. formosus,101173902,63104038,jpg,cc-by-nc,Chloe Novak
Lupinus formosus var. formosus,101174814,63104038,jpg,cc-by-nc,Chloe Novak
Lupinus formosus var. formosus,449472063,251223661,jpeg,cc-by-nc,cmccarron
Lupinus latifolius var. latifolius,196689795,116516295,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lupinus latifolius var. latifolius,196690070,116516295,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lupinus latifolius var. latifolius,395843692,215724185,jpg,cc-by-nc,quetzales
Lupinus latifolius var. latifolius,115214162,70826826,jpg,cc-by-nc,rachelahouser
Lupinus latifolius var. latifolius,368285549,208174019,jpg,cc-by-nc,Dan Fitzgerald (Fitz)
Lupinus microcarpus var. densiflorus,248260848,144624527,jpeg,cc-by-nc,emmashelton
Lupinus microcarpus var. densiflorus,283163469,163701445,jpg,cc-by-nc,@kinglet749
Lupinus microcarpus var. densiflorus,488407086,271518998,jpg,cc-by-nc,annbrown
Lupinus microcarpus var. densiflorus,488409941,271518998,jpg,cc-by-nc,annbrown
Lupinus microcarpus var. densiflorus,517400293,287743132,jpg,cc-by-nc,Avery Hansen
Lupinus microcarpus var. microcarpus,191841009,113557827,jpg,cc-by-nc,efish415
Lupinus microcarpus var. microcarpus,191841116,113557827,jpg,cc-by-nc,efish415
Lupinus microcarpus var. microcarpus,191841224,113557827,jpg,cc-by-nc,efish415
Lupinus microcarpus var. microcarpus,184910335,109686989,jpg,cc-by-nc,Ocean Fleskes
Lupinus microcarpus var. microcarpus,184910292,109686989,jpg,cc-by-nc,Ocean Fleskes
Lupinus nanus,70698047,44592476,jpg,cc-by-nc,Sarab Seth
Lupinus nanus,184062296,109231323,jpg,cc-by-nc,Kenneth Rangel
Lupinus nanus,184062320,109231323,jpg,cc-by-nc,Kenneth Rangel
Lupinus nanus,184062366,109231323,jpg,cc-by-nc,Kenneth Rangel
Lupinus nanus,184752015,109601231,jpg,cc-by-nc,bhodder
Lupinus pachylobus,367548613,207775928,jpeg,cc-by-nc,Morgan Stickrod
Lupinus pachylobus,367548598,207775928,jpeg,cc-by-nc,Morgan Stickrod
Lupinus pachylobus,367548621,207775928,jpeg,cc-by-nc,Morgan Stickrod
Lupinus pachylobus,367548636,207775928,jpeg,cc-by-nc,Morgan Stickrod
Lupinus pachylobus,367548641,207775928,jpeg,cc-by-nc,Morgan Stickrod
Lupinus succulentus,299498,238942,jpg,cc-by,Kendall Williams
Lupinus succulentus,119092739,72982119,jpg,cc-by-nc,Damon Tighe
Lupinus succulentus,119092743,72982119,jpg,cc-by-nc,Damon Tighe
Lupinus succulentus,119092748,72982119,jpg,cc-by-nc,Damon Tighe
Lupinus succulentus,119092753,72982119,jpg,cc-by-nc,Damon Tighe
Luzula comosa var. comosa,351110496,199128100,jpeg,cc-by-nc,Richard Hasegawa
Luzula comosa var. comosa,351110540,199128100,jpeg,cc-by-nc,Richard Hasegawa
Luzula comosa var. comosa,351110572,199128100,jpeg,cc-by-nc,Richard Hasegawa
Luzula comosa var. comosa,351110732,199128100,jpeg,cc-by-nc,Richard Hasegawa
Luzula comosa var. comosa,389794429,220176482,jpeg,cc-by-nc,Richard Hasegawa
Luzula macrantha,16084772,11303008,jpg,cc-by-nc,Cat Chang
Luzula macrantha,16084790,11303008,jpg,cc-by-nc,Cat Chang
Luzula macrantha,16084779,11303008,jpg,cc-by-nc,Cat Chang
Luzula macrantha,66463373,41883441,jpg,cc-by-nc,Cat Chang
Luzula macrantha,182652074,108480614,jpg,cc-by-nc,Susan Fawcett
Luzula subsessilis,117841264,72293361,jpg,cc-by,crothfels
Luzula subsessilis,117841314,72293361,jpg,cc-by,crothfels
Luzula subsessilis,186278466,110426568,jpg,cc-by,crothfels
Luzula subsessilis,186278483,110426568,jpg,cc-by,crothfels
Lycopus americanus,2159068,1783663,JPG,cc-by-nc,kevinhintsa
Lycopus americanus,2159109,1783663,JPG,cc-by-nc,kevinhintsa
Lycopus americanus,222122119,130595122,jpeg,cc-by,Ken-ichi Ueda
Lycopus americanus,222122126,130595122,jpeg,cc-by,Ken-ichi Ueda
Lycopus americanus,223879701,130595122,jpg,cc-by,Ken-ichi Ueda
Lycopus asper,84657366,53233052,jpeg,cc-by-nc,kevinhintsa
Lycopus asper,84657393,53233052,jpeg,cc-by-nc,kevinhintsa
Lycopus asper,84657418,53233052,jpeg,cc-by-nc,kevinhintsa
Lycopus asper,84657452,53233052,jpeg,cc-by-nc,kevinhintsa
Lycopus asper,84657685,53233052,jpeg,cc-by-nc,kevinhintsa
Lysimachia arvensis,194104430,114983089,jpg,cc-by-nc,Tony Iwane
Lysimachia arvensis,60935732,38349314,jpg,cc-by-nc,arnel
Lysimachia arvensis,60935804,38349314,jpg,cc-by-nc,arnel
Lysimachia arvensis,60935867,38349314,jpg,cc-by-nc,arnel
Lysimachia arvensis,250164595,145620725,jpg,cc-by-nc,mkalichman
Lysimachia latifolia,279948361,161933166,jpg,cc-by-nc,lgullikson
